timestamp,temperature,humidity,pm_2_5_sp,pm_2_5
2023-02-11,29.856015942523353,99.61047177383797,16.055206334338617,15.87100467811329
2023-02-12,29.136638141413304,99.98687757891413,24.369844554083496,22.783908604723674
2023-02-13,29.28371506422577,98.56932325499311,39.441065851431865,34.546132172678156
2023-02-14,29.876482826883375,94.9848433585438,41.24328227158137,33.83666582562141
2023-02-15,29.29226962601106,94.83763291849925,32.63310368892858,27.525196069849013
2023-02-16,28.298866160105984,97.40248339760474,20.90113500645379,20.156320090183957
2023-02-17,28.5209435848149,100.0,21.90611615563743,21.295813348450924
2023-02-18,28.189050025923525,100.0,29.69838708404885,26.632520552393085
2023-02-19,29.90032774698454,99.33331395806026,32.71092398245127,28.494964726806035
2023-02-20,28.57604155939366,99.935118723596,43.41890892224492,35.97898443885958
2023-02-21,29.0162517538579,99.93369992851308,33.66735376950148,30.102761409379017
2023-02-22,29.327313525987844,99.4812387128285,35.46800348772121,31.853772222237552
2023-02-23,29.42060601294007,99.5560224786998,42.86790403657048,36.73155553844057
2023-02-24,29.791338762767655,97.16320329545455,53.44276146119651,42.3792983960356
2023-02-25,29.149958005888497,99.81462969070962,51.85957719161601,40.613753633502654
2023-02-26,28.968873568140413,96.70857428786287,42.32830052135889,35.40866307891008
2023-02-27,28.48833721981915,100.0,72.48158800276195,51.140720524950446
2023-02-28,29.720241367973845,99.99168157407408,71.62766745888058,50.98768385291009
2023-03-01,30.89082673555918,100.0,76.75268699198178,52.71897519849996
2023-03-02,31.04646407423742,99.99909764705883,42.402086255724825,33.92557993519182
2023-03-03,26.307902242136066,100.0,33.90211000421671,30.28533972352052
2023-03-04,28.019328211990594,100.0,50.72978599535875,40.3655690279582
2023-03-05,28.786146225044806,99.66514087017175,45.53241634247689,38.11140876122684
2023-03-06,28.928496661597464,93.10753661153602,42.561014703631685,36.32703459716161
2023-03-07,28.68408027081291,98.21286149190111,46.35642507702842,38.59252583983028
2023-03-08,29.414884295316984,97.0352278064584,44.269338134879575,36.92046369616222
2023-03-09,29.93451158234284,96.60778504756068,33.69083229306215,31.05302058794116
2023-03-10,29.70751529630624,92.05685184543644,37.73784001601276,33.90013613156996
2023-03-11,29.442459481802985,95.57022282016601,46.82733012679537,38.93925703214641
2023-03-12,29.164228032393556,94.06682191166222,63.26949955001425,46.607145108122715
2023-03-13,28.645415702706984,99.59910336252996,56.2998910270514,43.03304356887582
2023-03-14,29.19393831473682,90.2558964914767,42.3086940043878,36.11408019547196
2023-03-15,29.3830361779107,89.87802959419122,47.33302525338038,38.89376543207436
2023-03-16,28.878129203388728,91.16711961786682,42.84483541019762,35.852952730189706
2023-03-17,29.67937682112192,91.59873107372992,26.173443118311724,25.460527253722706
2023-03-18,29.79201339318975,99.09671396682639,23.5796145354456,22.680452840987254
2023-03-19,30.355178543632608,93.12143246069606,24.926551719035796,24.187364154786042
2023-03-20,30.085462230008773,99.89791604166668,25.654785570481298,23.690126744212005
2023-03-21,30.052936281989332,100.0,26.62745601006897,24.509781072220175
2023-03-22,30.191155365667825,97.603828125,25.30013082023443,23.29935167547424
2023-03-23,30.981839783374813,96.04980713217451,27.970777618239964,26.691140201446277
2023-03-24,31.613218184844595,88.26027904454024,40.6779833003957,33.68833174850112
2023-03-25,31.06925276636008,97.99743089223459,37.29247373000508,32.43331098928906
2023-03-26,30.987257746302333,93.6056078591459,43.99617890214894,36.78478007459987
2023-03-27,31.148888816645684,96.96486475284625,40.55303294562814,35.03477037853709
2023-03-28,31.108408186163985,99.40789788084464,40.83903357189454,34.401405664267784
2023-03-29,31.161064016303243,99.2528106263626,30.231114230202337,26.006265667130865
2023-03-30,31.04096443975565,97.6819270990732,29.21694678838948,26.01979763627193
2023-03-31,30.695243792799378,96.28492770720248,43.54039025789336,36.6289544536175
2023-04-01,31.33830398833635,96.4682172503323,42.06123466972444,36.072386049788356
2023-04-02,31.457388223396233,95.35361757697557,39.87511171963746,34.83367152502286
2023-04-03,31.260140070743706,94.73288047057184,43.201081476881285,35.895520824045214
2023-04-04,30.97346626962205,98.43875197521082,39.17428102538093,34.30602000866038
2023-04-05,30.772777025655568,93.34651621017375,35.6861107052484,31.289996395963225
2023-04-06,30.22441243942818,96.1929468918296,39.663794130705895,34.091419795971326
2023-04-07,31.41807655184803,96.64292836189064,43.233995903706706,36.96734252279525
2023-04-08,31.65098261711382,94.06687020166514,33.38151118338901,29.306592842847863
2023-04-09,31.20399601139195,97.43109642361111,24.07235300399358,21.81479833537834
2023-04-10,31.17296315760549,97.55402430776684,31.86252794948337,29.272716985272556
2023-04-11,31.136735761557578,98.27195374098123,48.91286699464698,39.649817662460904
2023-04-12,31.369691820410225,99.05099465786316,63.323319064468535,46.79141859336252
2023-04-13,31.416694548635107,97.71379321433382,56.11258292874437,43.52773535962737
2023-04-14,31.962196327575246,97.75812486938348,62.24612428237037,46.306536762610435
2023-04-15,31.610935486344854,99.98360298850575,83.16902601655316,56.29591700169568
2023-04-16,30.112699196587588,100.0,39.08535416290962,32.764173639096896
2023-04-17,31.189419949605018,92.09522014742902,78.67453687516614,53.89209017566455
2023-04-18,33.36321547792671,93.15790116258928,75.16044223498974,52.469341819568065
2023-04-19,31.47704644043568,97.16345417850776,71.51271155983054,50.40280305111324
2023-04-20,31.94420108939843,95.35465091863533,60.00010452801335,45.256095531924174
2023-04-21,30.78584019737583,99.88666544976965,53.17709906065032,41.22381434725615
2023-04-22,29.909606611289632,98.81562101863881,40.65717935585122,34.66701381336674
2023-04-23,30.398126126804026,99.32514080998381,37.59896299922692,33.36514852389772
2023-04-24,30.655435853839492,99.87189749982637,33.794276918875276,31.038175122214742
2023-04-25,30.927457502444103,100.0,31.364697797980806,28.531875624662973
2023-04-26,31.538055922656017,100.0,31.92382676802797,27.7117417255452
2023-04-27,31.922649543588363,99.48614994664223,29.056334004025974,27.64216277509085
2023-04-28,32.064679177503116,100.0,33.424516999441714,30.554199427500105
2023-04-29,29.93623088295527,99.95427538009405,41.45701087688179,34.735297036032144
2023-04-30,30.045770349637962,99.96133226584021,33.09751119437916,30.005491813606437
2023-05-01,31.206381972900317,100.0,31.61837025374234,27.09471910363569
2023-05-02,29.950679511723877,100.0,22.523123215405473,21.445280756866975
2023-05-03,30.99300452600475,100.0,23.82651666116314,21.715730239702975
2023-05-04,30.31720131502378,100.0,19.424248032646865,18.96055570954612
2023-05-05,30.853841553788936,98.43436702674671,30.633296757451962,27.573395397673202
2023-05-06,31.087183948565915,99.77591112500001,15.760117449395526,15.70641522192157
2023-05-07,31.5668088666739,100.0,14.255529669831574,14.220022423454767
2023-05-08,31.757189359361895,100.0,11.96650778586212,11.883300017214287
2023-05-09,30.63245077591061,99.95969764492753,21.379079535471075,20.27470741582235
2023-05-10,29.087594314442395,100.0,13.959021990368997,13.487178071075547
2023-05-11,30.73172262826002,97.85539770167973,24.76011946217739,21.209410563918322
2023-05-12,31.581944802484966,94.24747356897824,24.063732781594908,21.920358388854567
2023-05-13,32.45410715905568,94.03092554338168,25.85963272346308,23.883537478225488
2023-05-14,32.28892400977853,99.31635796536199,23.24463391015115,21.795179545071786
2023-05-15,29.93139516737494,100.0,30.68571001777202,27.50308736433402
2023-05-16,30.93334982899772,99.99994406249999,30.81747533663689,26.577793616841532
2023-05-17,29.3619558506458,99.99722798611111,20.665999974400396,19.81785036929153
2023-05-18,29.300904252290024,100.0,19.659859028172406,18.741786008819826
2023-05-19,31.143568484199502,99.94712086805555,16.40328245605652,16.009863695247034
2023-05-20,31.685852362624257,99.94738039042063,26.434227272529412,25.374415309141245
2023-05-21,30.677510804340514,100.0,31.940175146170862,28.87865151542859
2023-05-22,28.467295323062444,100.0,23.869420246829776,22.256882991250865
2023-05-23,28.886746518156997,100.0,21.127381391428045,20.735025127297046
2023-05-24,30.240406654471496,100.0,32.98550607146864,30.262624164679647
2023-05-25,30.67868787889047,100.0,27.306730915537713,25.610666371142276
2023-05-26,30.12190701232694,100.0,21.307371620327135,20.85702844931217
2023-05-27,30.11510254654463,100.0,17.23099360770017,16.40377081964689
2023-05-28,28.28200176801614,100.0,16.346085469353383,16.03776326756883
2023-05-29,29.292270831284267,100.0,15.89835865495096,15.458378099216901
2023-05-30,28.98006292014435,100.0,14.795166629985069,14.542735461173145
2023-05-31,28.78572804906999,100.0,16.852374840568334,16.46787721417867
2023-06-01,28.66851721670679,100.0,15.256182666290655,14.847222347823825
2023-06-02,30.006985696155045,100.0,13.791234634278519,13.677349780110179
2023-06-03,29.010560010539706,100.0,11.286468436767683,11.149406729684591
2023-06-04,29.762995786474892,100.0,7.788733007358489,7.491535239162697
2023-06-05,28.557640272185726,100.0,10.996912452026088,10.96600967424831
2023-06-06,28.573302029697217,100.0,15.783839078733138,14.9186728496744
2023-06-07,27.645035991791413,100.0,15.183665288549934,14.933148574151161
2023-06-08,27.674331635524826,100.0,18.62556534581437,17.74913597616552
2023-06-09,29.607452826065796,100.0,18.32433562426878,17.64777299163997
2023-06-10,27.580432997833327,100.0,8.753874306244485,8.423634407254587
2023-06-11,28.312949722350016,100.0,9.421580143040964,9.401325553601884
2023-06-12,28.57851195631048,100.0,13.329861093230077,12.292325527439568
2023-06-13,29.719707967305236,100.0,25.832907458691718,23.466230166713128
2023-06-14,30.24481471831061,100.0,19.23904129221218,17.04585751218665
2023-06-15,29.085917163075305,100.0,14.024146900047702,13.552511282990963
2023-06-16,30.441928175462422,100.0,17.607133682541292,16.0515579843679
2023-06-17,30.038273373786197,100.0,16.61746534072449,15.992937619856528
2023-06-18,27.838539094115518,100.0,13.001994472521625,12.23473290011808
2023-06-19,27.29,100.0,20.0,20.0
2023-06-20,27.29,100.0,20.0,20.0
2023-06-21,27.29,100.0,20.0,20.0
2023-06-22,27.29,100.0,20.0,20.0
