timestamp,temperature,humidity,pm_2_5_sp,pm_2_5
2023-02-11,29.218629956124023,71.43727929078594,0.36968991727755207,0.3433564672308667
2023-02-12,28.755252816323388,72.29648830496068,0.5713621917154745,0.5713621917154745
2023-02-13,28.55883321463691,73.23418426893089,0.6311555319650272,0.6311555319650272
2023-02-14,28.464742626286753,73.51004305517046,0.7728890489585677,0.7703961714656901
2023-02-15,28.54237956347552,70.30068468157764,0.49296469084028255,0.4894034372790291
2023-02-16,28.377281878379097,66.00750156856166,0.4872592123634108,0.4872592123634108
2023-02-17,28.752389728162242,69.00223929737517,0.5890294787526485,0.5890294787526485
2023-02-18,28.728409499026743,71.30406572935117,0.4903118924876588,0.4903118924876588
2023-02-19,27.479607829578782,81.12573122565405,0.6353605800905199,0.6353605800905199
2023-02-20,29.082760349127703,74.18973954072565,0.5747098609352452,0.5747098609352452
2023-02-21,26.255,100.0,0.725,0.725
2023-02-22,27.13612390204769,96.20699236438679,0.911245363450248,0.911245363450248
2023-02-23,29.14472836536304,48.02341233287445,0.9344977023154489,0.9295320797027675
2023-02-24,27.357717252690552,100.0,0.9956710531743953,0.9956710531743953
2023-02-25,27.951117928048962,100.0,1.1783333333333332,1.1783333333333332
2023-02-26,28.06730815018315,100.0,1.4381758994719607,1.4381758994719607
2023-02-27,27.11416058996599,90.90111597179379,2.005780504890412,1.975620983454719
2023-02-28,27.492278030708643,80.00726514236887,2.6886413083186516,2.6863099591123025
2023-03-01,26.144375414948673,95.72827179259377,1.268255479765029,1.241188846374084
2023-03-02,28.145683541367706,81.53132985163408,0.5506013307352798,0.5506013307352798
2023-03-03,28.86069707693849,73.5290947300511,0.5224275946336362,0.5224275946336362
2023-03-04,28.25311450099962,72.73282992679019,0.6550122500166261,0.6550122500166261
2023-03-05,28.408516511280222,65.7349720953125,1.02137111641878,1.02137111641878
2023-03-06,28.09902039995438,65.04929626675734,1.0922276382983147,1.091185971631648
2023-03-07,28.295810844592896,66.75640371212313,1.7337194952076016,1.705772410726426
2023-03-08,28.796271002890325,68.86773323446918,1.0320657237512834,1.0320657237512834
2023-03-09,28.71975767111429,70.99348403751007,0.9230672989864166,0.9230672989864166
2023-03-10,28.796946213481203,69.44711956803216,0.7825904222670116,0.7825904222670116
2023-03-11,28.724286758492298,69.24139994385737,1.0626289343162971,1.0626289343162971
2023-03-12,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-13,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-14,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-15,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-16,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-17,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-18,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-19,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-20,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-21,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-22,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-23,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-24,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-25,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-26,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-27,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-28,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-29,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-30,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-03-31,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-04-01,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-04-02,26.76463954401832,79.1539921815921,0.5340475381191567,0.5340475381191567
2023-04-03,28.084363299716298,59.440420716751746,20.567815485168428,20.221588943269612
2023-04-04,27.954640983132755,58.53403635318874,26.18561974789916,25.052934173669467
2023-04-05,27.059610598557963,67.12556962026751,28.285298193405552,26.06420649791185
2023-04-06,25.46545908660964,78.75315010504933,27.584513109933283,26.157817617691567
2023-04-07,27.03254855882698,63.29809603775958,30.981318389424732,29.079781797776583
2023-04-08,28.3999404289204,55.98990020635176,29.471112332010886,24.39750383946857
2023-04-09,28.70708089219578,58.35848551769841,16.19944503884666,15.921506952592146
2023-04-10,27.386578364866452,57.159206842730576,33.77620714952648,31.279241696678667
2023-04-11,27.573902086217206,60.29327257315911,56.59292594230675,43.93784858072784
2023-04-12,29.613271535492842,56.624555778584885,70.1517511728038,49.765342466271264
2023-04-13,28.979116616054633,56.501593687885986,62.65033243182331,46.60430011084894
2023-04-14,28.538766363317414,56.33124832136304,61.42052632965412,46.07169759753431
2023-04-15,29.27377110069429,55.791624207280826,76.56017765000738,52.6443607179714
2023-04-16,28.27450878342649,58.74989071093146,48.07129076918124,38.04543031005506
2023-04-17,30.34471181447119,53.1239770539814,65.36605517848164,47.71245717517776
2023-04-18,29.103269988027733,56.081747243281605,61.452730306866336,46.00405197335344
2023-04-19,29.597006146980696,69.69060929306364,53.761663664110735,40.10009808074877
2023-04-20,29.07936359977451,70.51682140830097,64.0434310319386,47.092215623528055
2023-04-21,27.580303747947244,72.32456034445467,47.9727561409179,39.48606496444732
2023-04-22,27.466135994043068,69.85975188824972,45.68071596540253,37.21621985640555
2023-04-23,28.705745242050778,66.55934078991967,45.01425917078091,36.110808905502
2023-04-24,28.191478939032958,64.46346341818173,31.960882134347607,28.823926939783718
2023-04-25,29.768072403772827,60.16548632696335,24.88228963249468,23.755767284425016
2023-04-26,28.96864991595874,59.705277250747976,27.509156866769697,24.005632123539073
2023-04-27,28.21838708592816,60.74399878267293,17.79910843860625,17.78241431806931
2023-04-28,29.08133738860151,57.61745789289137,28.583303032751562,26.68541232732409
2023-04-29,29.470872773541576,60.26039749500227,41.88252427039192,34.11007138966698
2023-04-30,29.73283377368275,59.66760811530652,35.64941643323996,29.838079858476277
2023-05-01,28.484234848911306,55.4492955917613,15.360305268317438,15.191992833625694
2023-05-02,27.947776422978027,81.76610139174944,13.461418007373888,13.43113964602935
2023-05-03,28.344452314384366,72.71561418751737,13.522010941128586,13.363598826282649
2023-05-04,30.250939434038667,64.7460554824738,27.833502792142497,23.168092365151185
2023-05-05,28.533907174114134,72.34081920005048,39.997858318982445,31.87927254284433
2023-05-06,29.761735835175042,72.22079115592317,21.349094383516118,20.732360871929668
2023-05-07,28.86049592379058,71.74219565138,18.61577730997908,17.12340900290489
2023-05-08,30.041778525067738,66.28950835855416,19.382570806100215,18.311457360722066
2023-05-09,28.946666319344672,68.11413346645959,16.762008145283318,16.279278704471604
2023-05-10,28.470306323868343,67.81802280117358,12.821806444264178,12.247094904945598
2023-05-11,29.457389608965016,64.91632306699721,16.59249226526769,16.166417216604156
2023-05-12,30.551818710831423,62.85591205809456,20.342964712256837,19.18103252679524
2023-05-13,31.08070096267352,59.38258734647237,20.681408552121415,19.764949051654558
2023-05-14,29.039939432353766,61.810916697520334,28.325936475017357,26.93998075726017
2023-05-15,29.270716815734918,71.51229619904299,37.90308919852165,30.997144450094975
2023-05-16,28.090462037087754,66.070306560438,16.528822946948157,15.904562808110011
2023-05-17,29.155875311423667,70.59484087875781,20.60182668263297,20.20448805148349
2023-05-18,28.533493755514787,69.1336048575629,13.863867795065177,13.486702762385441
2023-05-19,27.819290172387255,63.480871664526205,18.97643409185346,18.400899336991063
2023-05-20,29.44706605163431,67.07289947639173,17.91375635234331,17.226983065953654
2023-05-21,28.388096598144543,58.97358602074331,16.664011886806005,16.566481047547224
2023-05-22,27.602000617069837,62.95186053461783,21.544258879852098,19.60621653684652
2023-05-23,29.29648314172985,61.57319722985131,22.04268616585964,19.607464140120374
2023-05-24,29.185804801002316,62.369653558541515,23.288203832257544,21.348058186485297
2023-05-25,29.20046492046917,62.356422282026706,24.439179699657643,22.397929535061888
2023-05-26,27.465463112590275,69.0188626908095,17.698794485743015,17.162204700256172
2023-05-27,27.93219427860276,69.52242112408376,15.948320415736916,15.221210228441658
