timestamp,pm_2_5,pm_2_5_lag8,humidity_lag8,temperature_lag8,pm_2_5_lag10,humidity_lag10,temperature_lag10,pm_2_5_lag14,humidity_lag14,temperature_lag14,pm_2_5_lag21,humidity_lag21,temperature_lag21,pm_2_5_rollmean2,pm_2_5_rollstd2,humidity_rollmean2,humidity_rollstd2,temperature_rollmean2,temperature_rollstd2,pm_2_5_rollmean3,pm_2_5_rollstd3,humidity_rollmean3,humidity_rollstd3,temperature_rollmean3,temperature_rollstd3,pm_2_5_rollmean5,pm_2_5_rollstd5,humidity_rollmean5,humidity_rollstd5,temperature_rollmean5,temperature_rollstd5,pm_2_5_rollmean7,pm_2_5_rollstd7,humidity_rollmean7,humidity_rollstd7,temperature_rollmean7,temperature_rollstd7,pm_2_5_rollmean14,pm_2_5_rollstd14,humidity_rollmean14,humidity_rollstd14,temperature_rollmean14,temperature_rollstd14
2023-02-11,8.685418679354049,7.109743942570039,48.53800806603689,25.127775651931913,27.147919913914322,56.963340279858336,27.587433280055542,24.43231919515123,51.033076638797134,24.83777898810363,32.369491336258484,69.80694528099515,25.255772602740777,8.44692524541556,1.8910599338351732,53.948836830061104,7.652067421761039,26.665704253630842,2.174959486484086,14.51186499667682,10.589548450994743,54.94491233198773,5.679222405418737,27.05642820266935,1.6802440289970526,17.43639301346332,9.28882603835197,56.803653832214856,5.104808478189619,26.909633745478505,1.3620601173061735,17.356821637139504,8.351041813050168,56.628363299127145,4.198256942173581,26.205048829028215,1.6387851402282283,16.274861220024537,7.863077898843128,58.92512591923975,5.703891730255831,26.311432636033935,1.2363346446365433
2023-02-12,12.182309893087698,9.784106548261079,59.35966559408539,28.203632855329776,26.641744499199337,56.93706333584091,27.837876100746364,11.108123100366022,55.490790404697314,24.392738559522954,13.811643355003008,56.86347084060611,26.877301194849604,8.846665543880015,1.3257417823193973,58.22212895469095,1.6087197431256821,28.236681076198067,0.04673724216236267,8.267691676776687,1.3727446423345062,54.994088658472954,5.705674549778489,27.200379268109355,1.7952315998907462,15.718547888688743,10.250139019310504,55.77653391822362,4.174369526008353,27.405289437025992,1.3030718636793703,16.899836128444207,8.824099608549703,56.8560492863556,4.169399528682046,26.75890464867727,1.5782291476222672,15.85325987605996,8.15801583002082,58.94092031028906,5.698046906421929,26.410891786192277,1.3372483937871773
2023-02-13,17.54254008766041,7.909224539498946,57.08459231529658,28.269729297066363,7.109743942570039,48.53800806603689,25.127775651931913,23.207663292293912,56.88948352811839,24.49443451628204,6.926502395842811,67.22175560874273,27.221380791589734,8.23642898315045,0.46273696187787455,57.33852211183544,0.35911096214588384,28.34877846648851,0.11179240749033356,8.752321504853992,0.9515766021669925,58.01223660591878,1.1942168983003576,28.300396596102264,0.11520063946204716,12.001690591266271,8.242398238371857,55.90235624392683,4.228218782104897,27.57336830819701,1.3841189058030217,14.807831861945354,8.815295631327064,56.95647334067788,4.178794296146372,27.320817951481363,1.3160608200329884,15.970197806842757,8.03095981245868,58.25311290311989,5.179126957175543,26.497066560786628,1.42920647633742
2023-02-14,18.27883669286744,8.56363342680195,57.592451908374365,28.42782763591066,9.784106548261079,59.35966559408539,28.203632855329776,16.498450163371814,62.22019188525271,25.79145083932892,9.29091511663551,61.31767280145264,26.555616196129673,12.325004947225342,5.31938261730646,58.52755794157924,1.3224396344126355,28.537696773080427,0.15537842387112683,10.853078144649876,4.543965366403019,58.046569399485044,1.2523870113571447,28.44837428107574,0.18975444668343233,9.89061698495615,3.5992650744595975,56.40747637171548,4.523294621518637,27.735306270097784,1.4676475377300258,14.74896419112777,8.803492211003036,56.56254078203953,3.7027446840086484,27.7288343901844,1.2005589652848987,16.4555879033437,7.79819669591251,58.12061227264358,5.118062472087489,26.646491540366664,1.540799862833296
2023-02-15,9.554856401273202,16.08637646764873,59.462663974784185,28.647565910250197,7.909224539498946,57.08459231529658,28.269729297066363,27.147919913914322,56.963340279858336,27.587433280055542,8.378562206621538,69.2026659312623,26.65108417005545,15.272060057621548,1.1516173111225823,57.6871263275782,2.5109894211812454,28.52593051635467,0.17201842371111356,13.03591784734835,3.9577906929667663,57.655568187843606,1.7763788124154005,28.493229556206668,0.13417610603922073,11.360216925961014,3.679184945290253,57.882192494582554,1.5235002383789649,28.39061016420323,0.1711515204303968,12.936081867367777,6.932457005587214,56.41229055354152,3.705108672558131,27.845528939099204,1.2239948650103414,16.889815149127475,7.476463703140046,57.171249611865726,4.0189851815302156,26.771720894109784,1.6108558091279703
2023-02-16,7.30776559829773,14.457743647594363,55.91158868037228,28.404295122459146,8.56363342680195,57.592451908374365,28.42782763591066,26.641744499199337,56.93706333584091,27.837876100746364,16.96290577957829,64.67631188562994,26.682695396848036,13.507406894068207,1.3439791256575317,58.45399576308621,3.5955065774465234,27.93382046222512,0.6653516452557053,14.367063418595047,1.7663997185195275,58.79021850031889,2.6082505557044526,28.171735611566813,0.6254256636732094,11.914809644417208,3.590127982549437,58.20953994492552,2.016420683476634,28.242552753535495,0.4561866588660505,10.923985530416735,3.4716110773236233,56.99219619782141,4.09779710726619,27.792024610705592,1.2325412075387918,16.57511260348203,7.565348296088501,56.908398966163595,3.5875609415829444,26.82748163733429,1.6210163838840588
2023-02-17,9.644056144390369,12.557070140542047,60.996402845800205,27.463345801991096,16.08637646764873,59.462663974784185,28.647565910250197,7.109743942570039,48.53800806603689,25.127775651931913,26.547457571534597,58.23826606897561,26.098858363701453,14.042731306207546,2.101042169574685,58.99264534963218,2.833741026786312,27.74025377301588,0.3916070081522605,14.181068753336485,1.5048590787842937,57.9656264598789,2.6794304438036582,27.961600889496975,0.4729288131848689,13.438643230892026,3.039695730913485,58.19039905255905,2.0301762227198195,28.192039242930356,0.46629645607274695,12.126649606031451,3.38722647293792,58.19946473888246,1.7830628825985102,28.204794052435414,0.38182912844731454,15.788036524934773,7.000129390336311,56.819157665055634,3.567418280415326,26.96450330735852,1.6356984221589708
2023-02-18,8.961387484638943,15.528392471873044,56.98888785346422,28.017161744040667,14.457743647594363,55.91158868037228,28.404295122459146,9.784106548261079,59.35966559408539,28.203632855329776,24.43231919515123,51.033076638797134,24.83777898810363,12.106905575613549,4.8387131721717775,57.400010354011926,0.581415016065185,28.460610073948974,0.627130642367886,12.256960430589714,3.4313440456735513,58.59880785127471,2.116687985695768,28.12818864996302,0.7267450933256715,13.463000281402447,2.99096377711081,58.23413524179612,2.0163828859897257,28.287285396519678,0.5647445241388049,11.96969419618759,3.5360509136202314,57.97824577609307,1.7096807831330925,28.3048548450822,0.46433555560606965,14.663257916663548,6.765496910454864,57.30330453761011,3.158235362350811,27.25495183705521,1.5893756401588899
2023-02-19,17.124795139375262,8.685418679354049,57.811132854559695,28.90405840385728,12.557070140542047,60.996402845800205,27.463345801991096,7.909224539498946,57.08459231529658,28.269729297066363,11.108123100366022,55.490790404697314,24.392738559522954,10.433864286220874,2.4726754903022328,56.6481909410697,1.6446482263074023,28.639159918840146,0.3746230301630794,12.132040348104931,3.4217638509456108,56.761756578534566,1.179459773028547,28.431827193906987,0.44624184457413313,12.68218696649024,2.6216967481190885,57.43865225235523,2.1878257706071658,28.232624501234238,0.5335187966002451,12.580134960985983,3.05426648293477,57.7497681635621,1.9403200949584134,28.31978800747601,0.464698383230751,14.739985544715095,6.72806424051702,57.302908724958854,3.158480330965376,27.53934632807664,1.3802942826665132
2023-02-20,10.824922669588766,12.182309893087698,55.48524902757977,28.374261433823012,15.528392471873044,56.98888785346422,28.017161744040667,8.56363342680195,57.592451908374365,28.42782763591066,23.207663292293912,56.88948352811839,24.49443451628204,14.862424990374056,3.7902551193029943,55.61388541942276,0.1819193299385395,28.592616131166736,0.3088001743910798,12.803422886700718,4.461108149719545,56.3463012311351,1.2750866970710488,28.696430222063583,0.28286192790515285,13.29914625450345,3.393391094308131,57.40483887853394,2.21841976467475,28.3139596424445,0.5938235999450467,13.862835912537191,2.970611341178826,57.485492435403735,2.0858431675064946,28.37452274927598,0.5007135380153882,14.335333887241275,6.338705118637909,57.22098288804081,3.184794343592363,27.847670350378674,1.1018309614246868
